"anio_ingreso_universidad","sexo","edad","anio_egreso_secundaria","semestre_actual","beca_rendimiento","transporte_universidad","horas_estudio_dia","frecuencia_estudio_dia","modalidad_aprendizaje","smartphone","computadora_personal","horas_redes_sociales","nivel_ingles","asistencia_promedio","riesgo_academico","suspension_academica","tutorias_docentes","habilidades","horas_habilidades_dia","area_interes","estado_sentimental","actividades_extracurriculares","con_quien_vives","problemas_salud","discapacidad_fisica","creditos_completados","ingreso_familiar_anual","horas_clases_semanales","horas_sueno_dia","horas_ejercicio_semanal","tipo_transporte","horas_transporte_total","horas_trabajo_semanal","nota_semestre"
"2022","0","21","2019","2","1","1","2","2","0","1","1","1","1","100","0","0","0","42","2","17","5","0","1","0","0","11","50000","15","9","3","1","4","0","19.50"
"2022","1","21","2020","2","1","0","5","1","1","1","1","12","0","98","0","0","1","42","2","17","5","1","0","1","0","12","62488","15","8","4","2","3","0","16.65"
"2022","0","20","2020","2","0","0","3","3","0","1","1","2","0","97","0","0","1","42","2","17","5","1","0","0","0","11","35000","15","9","4","2","3","0","18.50"
"2022","1","20","2020","2","1","1","4","2","0","1","0","3","1","90","0","0","1","52","1","17","5","1","1","0","0","11","25000","16","9","4","1","4","0","19.90"
"2022","0","21","2020","1","1","0","2","2","0","1","0","1","0","100","0","0","0","52","1","17","5","0","0","0","0","11","60000","14","9","3","2","3","0","17.00"
"2022","1","22","2019","2","1","1","1","1","1","1","1","2","1","70","0","0","1","42","1","17","5","1","1","0","0","11","400000","14","10","5","1","4","5","19.05"
"2022","0","23","2021","2","1","1","1","2","0","1","0","3","1","90","0","0","0","52","0","17","1","1","1","1","0","11","25000","13","9","5","1","4","0","19.85"
"2022","1","20","2020","2","1","1","8","2","0","1","1","8","0","90","0","0","0","42","2","17","5","1","0","0","0","12","30000","17","7","2","1","4","0","16.65"
"2021","0","21","2020","3","1","0","3","1","0","1","0","3","1","70","0","0","1","42","5","17","5","0","1","1","0","23","15000","14","8","3","2","4","0","13.40"
"2021","0","20","2019","2","0","0","3","2","1","1","0","2","1","95","0","0","1","42","1","17","5","0","0","1","0","11","30000","13","9","3","2","3","0","19.20"
"2021","0","20","2016","3","1","0","2","1","0","1","0","1","2","75","0","0","1","42","1","15","5","1","1","0","0","25","20000","15","10","5","2","4","0","17.70"
"2021","1","21","2020","3","0","0","2","2","0","1","1","3","1","88","0","0","1","42","2","17","5","0","0","0","0","20","25000","14","8","4","2","3","0","8.90"
"2021","1","19","2020","3","1","1","2","1","0","1","1","3","1","90","0","0","0","42","1","15","5","1","1","1","0","24","35000","14","8","4","1","4","0","11.60"
"2022","1","20","2020","2","1","0","3","1","0","1","1","3","0","90","0","0","0","42","2","17","5","0","0","0","0","11","50000","14","9","3","2","3","0","20.00"
"2022","1","22","2019","1","0","0","2","2","1","1","1","2","1","95","0","0","1","51","2","17","5","1","1","1","0","0","62488","11","5","4","2","4","0","0.00"
"2022","1","20","2020","2","0","0","5","2","0","1","1","1","0","90","0","0","1","42","2","17","5","0","0","0","0","12","20000","15","9","2","2","3","0","19.00"
"2021","1","22","2019","5","0","1","0","0","1","1","1","3","0","100","0","0","0","52","6","17","5","0","1","0","0","49","30000","16","9","5","1","4","15","10.40"
"2022","1","20","2020","2","0","0","2","3","0","1","0","1","0","95","0","0","1","42","2","17","5","1","0","0","0","12","25000","14","9","4","2","3","0","15.25"
"2022","1","21","2020","2","1","1","3","2","1","1","1","5","2","90","0","0","1","42","0","17","5","1","1","0","0","12","30000","16","9","4","1","4","0","17.25"
"2022","0","19","2020","1","0","1","1","2","0","1","0","3","0","98","0","0","0","29","2","17","5","0","1","0","0","0","20000","11","6","3","1","4","15","0.00"
"2022","1","20","2020","1","1","1","4","2","0","1","1","3","0","96","1","1","1","42","2","17","5","0","0","0","0","12","20000","14","7","2","1","4","0","13.65"
"2018","1","22","2018","11","0","0","1","1","0","1","1","2","1","80","0","0","1","52","3","17","5","1","0","0","0","132","40000","23","10","5","1","6","25","16.00"
"2019","0","20","2019","8","1","0","6","2","0","1","1","2","1","100","0","0","1","52","2","17","5","1","1","0","0","85","100000","25","9","3","1","5","5","19.80"
"2020","1","22","2019","7","1","1","0","2","0","1","1","6","1","60","0","0","0","36","0","17","5","0","1","0","0","87","40000","18","10","4","1","5","0","17.80"
"2022","1","23","2019","1","1","1","2","1","0","1","1","8","0","100","0","0","0","26","1","17","5","0","1","0","0","0","40000","13","6","3","1","4","0","0.00"
"2022","0","19","2020","2","1","1","2","1","0","1","1","1","0","100","0","0","0","42","1","17","5","1","1","0","0","11","70000","14","10","5","1","4","5","19.45"
"2022","0","20","2020","1","1","1","2","1","0","1","0","7","1","100","0","0","1","26","1","17","5","1","1","0","0","0","15000","14","6","4","1","4","0","0.00"
"2021","0","26","2014","3","1","0","4","3","0","1","1","3","0","50","0","0","0","42","1","17","3","0","1","0","0","23","80000","15","8","2","2","4","5","19.45"
"2022","1","20","2020","2","1","1","3","1","0","1","1","2","0","10","0","0","0","42","1","6","5","0","1","0","0","14","24000","10","9","2","1","4","0","18.40"
"2022","1","19","2020","1","1","1","1","2","1","1","1","3","1","100","0","0","1","30","2","17","5","0","1","0","0","0","20000","14","6","3","1","4","0","0.00"
"2022","1","19","2020","2","1","1","5","2","0","1","1","2","1","98","1","0","1","42","2","17","5","1","1","0","0","11","35000","17","8","3","1","4","0","14.65"
"2022","1","20","2020","2","1","0","4","3","1","1","1","2","0","100","0","0","0","42","2","17","5","0","1","0","0","12","50000","17","9","2","2","4","0","19.05"
"2021","0","19","2020","2","0","1","3","2","0","1","0","2","1","98","0","0","0","42","1","17","5","0","1","1","1","11","25000","12","8","3","1","4","15","16.85"
"2022","1","19","2020","2","1","0","3","1","0","1","1","3","1","100","1","0","1","42","1","4","3","0","1","0","0","10","62488","16","9","4","2","4","5","16.25"
"2022","1","20","2020","2","1","0","3","2","1","1","1","3","0","85","0","0","0","42","2","1","5","0","1","0","0","11","30000","15","8","3","2","4","0","14.45"
"2022","1","22","2019","2","0","0","2","1","0","1","1","3","0","95","1","0","0","52","1","17","1","1","0","1","0","11","40000","11","7","4","2","3","0","7.25"
"2022","1","20","2020","2","0","1","2","2","0","1","0","4","1","98","0","0","1","28","2","17","5","0","1","0","0","11","35000","14","10","4","1","4","15","18.65"
"2022","1","20","2020","2","1","0","2","2","0","1","1","1","1","92","0","0","0","52","4","17","5","0","0","0","0","11","25000","14","9","3","2","3","0","15.90"
"2018","0","22","2017","12","0","1","5","2","0","1","1","4","1","99","0","0","0","52","1","17","5","1","1","0","0","100","30000","25","8","3","1","5","15","17.50"
"2022","1","19","2020","2","1","0","1","1","1","1","1","2","0","90","1","0","0","42","1","17","5","0","0","1","0","11","60000","13","8","4","2","3","0","14.50"
"2022","1","18","2020","2","1","0","6","3","0","1","1","2","0","95","0","0","1","52","2","17","5","0","1","0","0","12","25000","18","8","2","1","4","0","17.40"
"2022","1","20","2020","2","1","0","3","2","0","1","1","4","0","95","1","0","0","52","3","21","5","0","1","0","0","11","25000","15","9","3","2","4","0","18.00"
"2021","1","21","2019","2","0","0","2","3","1","1","1","2","0","90","0","0","1","52","4","17","5","0","0","0","0","11","40000","14","9","3","2","3","0","15.65"
"2021","1","21","2019","2","1","0","3","2","1","1","1","2","0","90","1","0","1","42","2","17","5","0","0","0","0","5","50000","16","7","3","2","3","0","7.10"
"2022","1","19","2020","2","1","1","2","1","0","1","1","1","1","88","0","0","1","52","2","17","5","0","1","0","0","11","40000","15","9","4","1","4","0","15.65"
"2022","1","20","2020","2","1","0","3","2","1","1","1","2","1","100","0","0","1","42","1","17","5","0","0","0","0","12","30000","16","10","3","2","3","0","19.25"
"2022","1","21","2020","2","1","1","4","2","1","1","1","1","1","100","0","0","1","42","1","17","5","1","1","1","0","11","35000","16","9","4","1","4","0","18.00"
"2022","0","18","2020","2","1","0","2","2","1","1","1","1","1","100","0","0","1","42","1","17","5","1","1","0","0","11","14000","16","10","5","2","4","0","17.70"
"2022","1","20","2020","2","1","0","1","1","0","1","1","4","0","88","0","0","0","42","3","17","5","0","0","0","0","11","62488","14","9","4","2","3","0","17.70"
"2022","1","19","2020","2","0","0","3","2","1","1","1","4","1","95","1","0","0","42","6","17","5","0","0","0","0","12","10000","13","7","2","2","3","0","10.50"
"2022","1","20","2020","2","1","0","3","2","0","1","1","5","0","90","0","0","1","42","1","17","5","1","0","0","0","12","25000","16","8","4","2","3","0","12.50"
"2019","1","24","2017","11","1","0","7","1","0","1","1","1","1","90","0","0","0","52","5","17","4","1","0","0","0","139","30000","26","8","2","1","6","0","16.55"
"2022","1","21","2020","2","0","0","1","2","1","1","1","4","2","85","0","0","1","7","0","17","5","0","0","0","0","12","50000","13","10","4","2","3","0","18.75"
"2021","1","21","2020","2","1","0","6","3","1","1","1","2","1","98","0","0","1","42","3","17","5","0","0","1","0","13","25000","18","8","2","1","4","0","18.50"
"2021","1","21","2020","2","0","0","3","3","1","1","1","1","1","97","0","0","1","42","3","14","5","0","0","1","0","13","33000","14","8","3","2","3","0","17.50"
"2020","0","20","2019","2","1","1","3","2","0","1","1","4","0","90","1","0","0","42","2","13","5","0","1","0","0","11","60000","15","9","3","1","4","0","18.50"
"2022","1","20","2020","2","1","0","3","1","0","1","1","3","0","70","1","1","1","42","2","17","5","0","0","0","0","11","40000","13","8","2","2","3","0","16.20"
"2019","0","22","2018","11","0","1","2","1","0","1","1","2","1","99","1","0","0","42","1","17","5","0","1","0","0","113","60000","23","8","3","1","7","0","11.50"
"2019","0","22","2018","12","0","0","2","1","0","1","0","3","1","70","0","0","0","52","2","14","1","0","1","0","0","141","70000","23","9","3","1","7","0","19.35"
"2020","1","22","2020","3","1","1","3","2","0","1","1","4","1","37","0","0","1","42","1","1","5","1","1","0","1","27","25000","13","8","4","1","4","0","16.20"
"2021","1","19","2020","2","0","0","3","2","0","1","0","3","0","85","0","0","0","42","2","17","5","0","1","0","0","11","62488","13","9","3","2","4","0","18.25"
"2021","1","21","2019","3","1","0","4","2","0","1","1","3","1","80","0","0","1","42","2","17","5","1","0","0","0","21","25000","17","9","4","2","3","0","17.60"
"2022","1","20","2020","2","1","0","3","1","0","1","1","2","0","95","0","0","0","42","4","17","5","0","0","0","0","11","21000","14","8","3","2","3","0","13.65"
"2021","1","24","2020","3","1","0","3","2","0","1","1","1","0","90","0","0","1","42","2","17","5","0","1","0","0","23","13000","17","9","3","2","4","0","18.95"
"2019","0","23","2016","11","1","0","2","1","0","1","1","2","0","70","0","0","0","33","0","17","1","0","0","0","0","116","30000","24","9","3","1","6","0","19.80"
"2022","0","20","2021","2","0","1","5","2","1","1","1","2","0","90","1","0","1","52","1","17","5","0","1","0","0","11","60000","15","8","2","1","4","0","15.75"
"2022","0","21","2020","2","0","1","7","2","0","1","0","1","1","100","0","0","0","42","2","17","5","1","1","1","0","12","15000","14","7","2","1","4","15","17.00"
"2019","0","22","2018","11","0","1","2","2","1","1","1","1","1","90","0","0","0","52","2","17","5","0","1","0","0","126","20000","23","9","3","1","7","15","17.45"
"2022","1","23","2020","2","0","1","6","2","1","1","1","1","1","100","0","0","0","42","2","17","5","1","1","0","0","12","30000","15","8","2","1","4","15","19.25"
"2020","1","21","2018","8","0","1","4","2","0","1","1","1","1","90","1","0","0","52","2","17","5","1","1","0","0","71","35000","20","7","3","1","5","15","10.10"
"2021","0","26","2014","3","1","0","5","3","0","1","1","3","0","50","0","0","0","42","2","17","3","0","1","0","0","23","80000","16","8","2","2","4","5","19.45"
"2022","1","22","2020","2","1","1","2","1","1","1","1","2","1","90","0","0","1","19","3","17","5","0","1","0","0","12","55000","15","10","4","1","4","0","19.65"
"2021","0","20","2020","2","0","1","5","2","0","1","1","2","0","99","0","0","0","42","1","14","5","0","1","0","0","11","20000","14","8","2","1","4","15","19.50"
"2022","1","20","2020","2","1","1","3","3","0","1","1","3","1","95","1","0","1","42","1","17","5","0","0","0","0","12","30000","17","9","3","1","4","0","17.35"
"2022","0","20","2019","2","0","1","2","2","0","1","1","2","1","90","0","0","1","15","1","17","5","1","1","0","0","12","30000","13","10","5","1","4","15","18.50"
"2022","1","20","2020","2","1","1","4","1","0","1","1","2","1","100","0","0","0","42","2","17","5","1","1","1","0","11","20000","14","8","4","1","4","0","17.25"
"2022","1","22","2020","2","1","1","3","2","0","1","1","2","1","98","1","0","1","42","1","17","5","0","1","0","0","11","100000","16","9","3","1","4","5","18.65"
"2021","1","21","2019","3","1","1","4","4","1","1","1","2","1","95","0","0","1","52","3","17","5","1","0","1","1","26","35000","18","8","3","1","4","0","18.65"
"2022","0","22","2020","2","1","1","3","2","1","1","1","1","1","95","0","0","1","42","2","17","5","0","0","0","0","11","20000","16","9","3","1","4","0","18.25"
"2022","0","21","2020","2","1","1","4","2","0","1","1","3","0","100","0","0","1","42","2","17","5","0","1","0","0","11","35000","17","9","3","1","4","0","17.25"
"2022","1","21","2020","2","1","1","4","2","0","1","1","3","0","100","0","0","1","42","2","17","5","0","0","0","0","11","35000","17","8","3","1","4","0","12.90"
"2021","0","20","2020","3","1","0","4","2","1","1","0","2","2","98","1","0","1","42","5","17","5","0","0","1","0","32","20000","17","8","3","2","3","0","9.35"
"2020","1","21","2019","7","0","0","1","1","0","1","1","2","1","93","0","0","0","52","1","17","5","0","1","0","0","77","40000","18","9","4","1","5","15","13.40"
"2020","0","20","2019","7","1","1","4","2","1","1","1","1","1","98","0","0","1","42","3","17","5","1","1","0","0","76","25000","23","9","4","1","5","0","19.80"
"2019","1","22","2019","8","1","1","4","2","1","1","1","1","1","90","0","0","0","52","2","17","5","0","1","1","0","84","62488","21","8","2","1","7","5","18.40"
"2019","1","20","2019","9","1","0","5","2","0","1","1","10","0","50","1","0","0","42","2","17","3","1","0","0","0","90","50000","22","7","2","3","5","0","16.75"
"2019","1","22","2017","9","0","1","4","2","0","1","1","4","1","90","0","0","1","52","6","17","5","1","1","0","0","93","50000","23","8","4","1","5","15","10.20"
"2020","1","21","2019","8","1","1","0","1","0","1","1","2","2","95","0","0","0","52","1","17","5","0","1","0","0","90","30000","21","10","5","1","7","0","18.70"
"2020","0","21","2019","8","0","0","4","2","0","1","1","2","1","95","0","0","0","42","1","17","5","0","0","0","0","110","250000","21","9","2","1","6","0","18.75"
"2020","0","22","2018","8","0","0","2","3","0","1","1","1","1","90","0","0","1","42","2","9","5","0","0","0","0","86","50000","21","9","3","1","6","0","16.50"
"2019","1","23","2019","8","1","0","5","3","0","1","1","4","1","98","0","0","1","42","3","15","5","1","0","1","0","90","25000","24","8","3","1","6","0","18.60"
"2019","1","24","2018","8","0","0","4","2","0","1","1","3","1","88","0","0","1","42","2","14","5","1","0","0","0","85","40000","21","9","4","1","6","25","16.05"
"2020","0","21","2018","7","1","1","1","1","0","1","1","3","1","97","0","0","0","35","0","1","3","1","1","0","0","76","60000","20","10","5","1","5","0","18.20"
"2020","0","22","2018","8","1","1","3","1","0","1","1","5","2","90","0","0","0","12","2","15","4","0","1","1","0","87","50000","20","8","3","1","5","0","14.30"
"2019","1","22","2018","8","1","1","4","2","0","1","1","1","1","90","0","0","1","42","2","17","5","0","1","0","0","93","30000","24","9","3","1","7","0","18.90"
"2016","1","24","2014","13","0","1","5","2","0","1","1","5","0","99","1","0","0","46","2","17","5","1","0","0","0","115","50000","27","7","3","1","6","0","13.30"
"2020","0","21","2019","8","0","1","2","2","0","1","1","3","2","90","0","0","0","42","1","17","3","1","1","0","0","85","100000","20","8","4","1","5","0","15.20"
"2020","1","20","2019","8","0","0","1","1","0","1","1","4","1","80","0","0","0","42","1","17","5","0","1","0","0","64","35000","18","8","4","1","4","15","8.80"
"2020","1","22","2019","8","1","1","3","3","1","1","1","2","2","98","0","0","1","52","2","17","5","0","1","0","0","84","5000","24","9","3","1","7","0","15.75"
"2020","1","22","2019","8","1","1","2","2","0","1","1","1","1","100","0","0","1","42","4","17","5","0","0","0","0","86","50000","23","10","4","1","6","0","20.00"
"2022","0","20","2020","2","0","1","3","1","0","1","1","2","1","100","0","0","0","42","3","17","5","0","1","0","0","14","45000","13","9","3","1","4","15","17.90"
"2022","1","21","2019","1","0","1","6","2","0","1","1","2","1","88","0","0","0","42","2","17","5","1","1","1","0","11","30000","12","7","2","1","4","15","17.00"
"2020","1","22","2019","8","0","1","2","1","1","1","1","16","2","78","1","0","0","42","2","17","5","0","1","1","0","76","30000","17","8","3","1","5","15","12.20"
"2020","1","22","2019","7","1","1","6","3","1","1","1","1","2","97","0","0","0","52","1","17","5","1","1","0","0","75","40000","24","8","2","1","5","0","19.70"
